DATE,Order_id,NEWVERTICAL_Merchant,MerchantID,User_id,GMV,Service Group
2021-12-12,19041217524,Marketplace,24,50623184,471360,marketplace
2021-12-12,19052977609,Marketplace,24,38995679,155900,marketplace
2021-12-12,19049125183,Marketplace,24,39314846,688800,marketplace
2021-12-12,19052497002,Marketplace,24,44395922,351000,marketplace
2021-12-12,19064801482,Marketplace,24,38837808,666415,marketplace
2021-12-12,19067152801,Marketplace,24,59238477,29264,marketplace
2021-12-12,19047264377,Marketplace,24,55200938,62000,marketplace
2021-12-12,19056423176,Marketplace,24,42392159,132688,marketplace
2021-12-12,19049122881,Marketplace,24,39314846,688800,marketplace
2021-12-12,19050480979,Marketplace,24,49654186,709000,marketplace
2021-12-12,19065082819,Marketplace,24,23809836,192970,marketplace
2021-12-12,19064587260,Marketplace,24,44121862,105700,marketplace
2021-12-12,19040903325,Marketplace,24,48902464,159700,marketplace
2021-12-12,19063867406,Marketplace,24,46396953,278700,marketplace
2021-12-12,19066950016,Marketplace,24,42116909,133948,marketplace
2021-12-12,19060531568,Marketplace,24,36873195,47880,marketplace
2021-12-12,19049127724,Marketplace,24,45101800,269320,marketplace
2021-12-12,19044656984,Marketplace,24,31384889,72700,marketplace
2021-12-12,19048961895,Marketplace,24,37039702,465000,marketplace
2021-12-12,19051701412,Marketplace,24,27786041,59423,marketplace
2021-12-12,19044095309,Marketplace,24,56812869,57600,marketplace
2021-12-12,19051858999,Marketplace,24,39882765,577000,marketplace
2021-12-12,19043912044,Marketplace,24,4762521,224700,marketplace
2021-12-12,19043374608,Marketplace,24,39314846,216017,marketplace
2021-12-12,19054146211,Marketplace,24,30640527,315000,marketplace
2021-12-12,19043374575,Marketplace,24,43631907,471540,marketplace
2021-12-12,19052764776,Marketplace,24,44075024,958500,marketplace
2021-12-12,19063157864,Marketplace,24,44346464,99790,marketplace
2021-12-12,19040632824,Marketplace,24,48497616,234800,marketplace
2021-12-12,19045163608,Marketplace,24,37102490,418491,marketplace
2021-12-12,19053201789,Marketplace,24,44762917,201800,marketplace
2021-12-12,19052337716,Marketplace,24,48034397,60402,marketplace
2021-12-12,19065898425,Marketplace,24,48416642,157560,marketplace
2021-12-12,19058068899,Marketplace,24,29372079,279064,marketplace
2021-12-12,19049122414,Marketplace,24,14979320,288000,marketplace
2021-12-12,19044091987,Marketplace,24,39402725,651000,marketplace
2021-12-12,19043818226,Marketplace,24,40000926,83000,marketplace
2021-12-12,19052491372,Marketplace,24,47270990,126400,marketplace
2021-12-12,19064585694,Marketplace,24,30871045,154140,marketplace
2021-12-12,19044318442,Marketplace,24,19496837,714653,marketplace
2021-12-12,19058839641,Marketplace,24,23809836,25600,marketplace
2021-12-12,19051704964,Marketplace,24,39619396,2509966,marketplace
2021-12-12,19058068669,Marketplace,24,23809836,473100,marketplace
2021-12-12,19040630131,Marketplace,24,37102490,531000,marketplace
2021-12-12,19055451468,Marketplace,24,27786041,1000,marketplace
2021-12-12,19066410500,Marketplace,24,47270990,48900,marketplace
2021-12-12,19056836917,Marketplace,24,43649274,113000,marketplace
2021-12-12,19064579300,Marketplace,24,51913128,30000,marketplace
2021-12-12,19062088126,Marketplace,24,14734714,89700,marketplace
2021-12-12,19052330024,Marketplace,24,44143024,135000,marketplace
2021-12-12,19044325096,Marketplace,24,54338808,297900,marketplace
2021-12-12,19054463843,Marketplace,24,32982786,166431,marketplace
2021-12-12,19048276353,Marketplace,24,47662326,352000,marketplace
2021-12-12,19053957127,Marketplace,24,27786041,128000,marketplace
2021-12-12,19040901016,Marketplace,24,50623184,427455,marketplace
2021-12-12,19043374665,Marketplace,24,19678409,285020,marketplace
2021-12-12,19054613301,Marketplace,24,27147134,116000,marketplace
2021-12-12,19049733064,Marketplace,24,45313285,160860,marketplace
2021-12-12,19064588303,Marketplace,24,60197163,50300,marketplace
2021-12-12,19043376403,Marketplace,24,44170373,261000,marketplace
2021-12-12,19066953812,Marketplace,24,50747274,439350,marketplace
2021-12-12,19058726653,Marketplace,24,24707620,108100,marketplace
2021-12-12,19064801578,Marketplace,24,60197163,50900,marketplace
2021-12-12,19048703551,Marketplace,24,30655564,70137,marketplace
2021-12-12,19064799821,Marketplace,24,40631489,297000,marketplace
2021-12-12,19055454065,Marketplace,24,36171958,15000,marketplace
2021-12-12,19067281350,Marketplace,24,624465,6000,marketplace
2021-12-12,19054465978,Marketplace,24,42392159,195800,marketplace
2021-12-12,19049737407,Marketplace,24,31879224,256900,marketplace
2021-12-12,19064586094,Marketplace,24,60197163,31900,marketplace
2021-12-12,19048001086,Marketplace,24,39314846,163901,marketplace
2021-12-12,19057606881,Marketplace,24,50623184,396000,marketplace
2021-12-12,19048006046,Marketplace,24,39402725,170000,marketplace
2021-12-12,19053611249,Marketplace,24,38995679,88900,marketplace
2021-12-12,19045400294,Marketplace,24,51313272,55500,marketplace
2021-12-12,19043585978,Marketplace,24,39619396,334220,marketplace
2021-12-12,19053486963,Marketplace,24,38995679,83900,marketplace
2021-12-12,19055453605,Marketplace,24,36171958,15000,marketplace
2021-12-12,19050670227,Marketplace,24,60717996,55096,marketplace
2021-12-12,19053201433,Marketplace,24,46183542,134800,marketplace
2021-12-12,19047079396,Marketplace,24,22561180,440679,marketplace
2021-12-12,19043580266,Marketplace,24,48902464,133760,marketplace
2021-12-12,19048002718,Marketplace,24,50168649,703929,marketplace
2021-12-12,19054459478,Marketplace,24,27147134,541400,marketplace
2021-12-12,19052974988,Marketplace,24,38995679,53980,marketplace
2021-12-12,19053200873,Marketplace,24,38995679,28490,marketplace
2021-12-12,19049119409,Marketplace,24,47270990,137700,marketplace
2021-12-12,19041215558,Marketplace,24,48902464,112685,marketplace
2021-12-12,19044321336,Marketplace,24,48902464,96900,marketplace
2021-12-12,19059912399,Marketplace,24,45430210,546800,marketplace
2021-12-12,19062631890,Marketplace,24,47662326,204300,marketplace
2021-12-12,19049118544,Marketplace,24,58505224,119668,marketplace
2021-12-12,19044657973,Marketplace,24,30614705,642500,marketplace
2021-12-12,19051702913,Marketplace,24,35187462,243000,marketplace
2021-12-12,19052975706,Marketplace,24,45967229,426255,marketplace
2021-12-12,19048274827,Marketplace,24,46183542,33848,marketplace
2021-12-12,19044982790,Marketplace,24,40142825,149700,marketplace
2021-12-12,19066692473,Marketplace,24,35684960,72100,marketplace
2021-12-12,19044527334,Marketplace,24,31384889,639051,marketplace
2021-12-12,19065906084,Marketplace,24,45430210,228410,marketplace
2021-12-12,19048006459,Marketplace,24,49962325,9050,marketplace
2021-12-12,19066413023,Marketplace,24,50165630,257937,marketplace
2021-12-12,19044318819,Marketplace,24,43448172,690339,marketplace
2021-12-12,19056836635,Marketplace,24,42311132,354000,marketplace
2021-12-12,19047260878,Marketplace,24,51730704,301000,marketplace
2021-12-12,19053478535,Marketplace,24,38995679,72660,marketplace
2021-12-12,19045159915,Marketplace,24,37102490,418491,marketplace
2021-12-12,19067155393,Marketplace,24,43370995,364000,marketplace
2021-12-12,19065908229,Marketplace,24,42154290,416795,marketplace
2021-12-12,19049732661,Marketplace,24,46583375,114900,marketplace
2021-12-12,19051859550,Marketplace,24,4762521,223920,marketplace
2021-12-12,19040898993,Marketplace,24,40990935,2568700,marketplace
2021-12-12,19063157806,Marketplace,24,38642484,6000,marketplace
2021-12-12,19055169666,Marketplace,24,46583375,100400,marketplace
2021-12-12,19060342412,Marketplace,24,36873195,56399,marketplace
2021-12-12,19047879593,Marketplace,24,44346464,73999,marketplace
2021-12-12,19055457312,Marketplace,24,53096461,7000,marketplace
2021-12-12,19053616959,Marketplace,24,46183542,68500,marketplace
2021-12-12,19045814996,Marketplace,24,29893405,252000,marketplace
2021-12-12,19062504096,Marketplace,24,42392159,48780,marketplace
2021-12-12,19050482798,Marketplace,24,4762521,156900,marketplace
2021-12-12,19067521942,Marketplace,24,624465,6000,marketplace
2021-12-12,19059915164,Marketplace,24,35518790,161770,marketplace
2021-12-12,19041208847,Marketplace,24,47234237,1218950,marketplace
2021-12-12,19064799584,Marketplace,24,37102490,160000,marketplace
2021-12-12,19064345759,Marketplace,24,60197163,87700,marketplace
2021-12-12,19047261761,Marketplace,24,55200938,52492,marketplace
2021-12-12,19055629045,Marketplace,24,41785341,145510,marketplace
2021-12-12,19046789170,Marketplace,24,45430210,306120,marketplace
2021-12-12,19049405962,Marketplace,24,55200938,68900,marketplace
2021-12-12,19043911624,Marketplace,24,40193919,930580,marketplace
2021-12-12,19052114255,Marketplace,24,30614705,241000,marketplace
2021-12-12,19049405960,Marketplace,24,12384092,111900,marketplace
2021-12-12,19041214863,Marketplace,24,43631907,282096,marketplace
2021-12-12,19046299697,Marketplace,24,24042910,148770,marketplace
2021-12-12,19063297595,Marketplace,24,51249641,218869,marketplace
2021-12-12,19061640419,Marketplace,24,48902464,172900,marketplace
2021-12-12,19064582579,Marketplace,24,31384889,159900,marketplace
2021-12-12,19066417305,Marketplace,24,45430210,393100,marketplace
2021-12-12,19043917831,Marketplace,24,39619396,132100,marketplace
2021-12-12,19043374862,Marketplace,24,36473174,251800,marketplace
2021-12-12,19041218212,Marketplace,24,44378678,661900,marketplace
2021-12-12,19048703657,Marketplace,24,4762521,181862,marketplace
2021-12-12,19047260881,Marketplace,24,55200938,168278,marketplace
2021-12-12,19044327542,Marketplace,24,4762521,785757,marketplace
2021-12-12,19064344764,Marketplace,24,31384889,165900,marketplace
2021-12-12,19044323861,Marketplace,24,40193919,518890,marketplace
2021-12-12,19045579421,Marketplace,24,52981805,126730,marketplace
2021-12-12,19065079773,Marketplace,24,42627457,588200,marketplace
2021-12-12,19043815466,Marketplace,24,14725339,592099,marketplace
2021-12-12,19043375790,Marketplace,24,40940073,200700,marketplace
2021-12-12,19044322592,Marketplace,24,49074381,140000,marketplace
2021-12-12,19043583294,Marketplace,24,48497616,222600,marketplace
2021-12-12,19050066482,Marketplace,24,12384092,55775,marketplace
2021-12-12,19067151365,Marketplace,24,43370995,252400,marketplace
2021-12-12,19064342021,Marketplace,24,33594384,102500,marketplace
2021-12-12,19057807963,Marketplace,24,31384889,549900,marketplace
2021-12-12,19044527522,Marketplace,24,34958832,452000,marketplace
2021-12-12,19044095683,Marketplace,24,30159614,1070000,marketplace
2021-12-12,19060530286,Marketplace,24,36873195,46178,marketplace
2021-12-12,19051699462,Marketplace,24,35187462,204000,marketplace
2021-12-12,19067519850,Marketplace,24,624465,6000,marketplace
2021-12-12,19043578530,Marketplace,24,51730704,352000,marketplace
2021-12-12,19055637830,Marketplace,24,48771875,228900,marketplace
2021-12-12,19051867936,Marketplace,24,57834542,103000,marketplace
2021-12-12,19044988367,Marketplace,24,24578439,1298903,marketplace
2021-12-12,19056949412,Marketplace,24,45313285,222020,marketplace
2021-12-12,19041214845,Marketplace,24,27786041,168420,marketplace
2021-12-12,19049404490,Marketplace,24,55200938,264500,marketplace
2021-12-12,19050843031,Marketplace,24,55200938,70000,marketplace
2021-12-12,19066692931,Marketplace,24,44791968,19010,marketplace
2021-12-12,19047881622,Marketplace,24,39314846,228929,marketplace
2021-12-12,19046035806,Marketplace,24,44791968,262000,marketplace
2021-12-12,19044324442,Marketplace,24,49162511,284400,marketplace
2021-12-12,19041217453,Marketplace,24,40940073,150700,marketplace
2021-12-12,19054460355,Marketplace,24,46183542,66532,marketplace
2021-12-12,19056112233,Marketplace,24,44762917,296420,marketplace
2021-12-12,19052333096,Marketplace,24,35187462,74100,marketplace
2021-12-12,19055452168,Marketplace,24,36171958,15000,marketplace
2021-12-12,19065453722,Marketplace,24,51913128,747594,marketplace
2021-12-12,19044522796,Marketplace,24,37350301,400492,marketplace
2021-12-12,19065457669,Marketplace,24,55573444,278995,marketplace
2021-12-12,19063293170,Marketplace,24,55200938,127900,marketplace
2021-12-12,19053482342,Marketplace,24,38995679,38900,marketplace
2021-12-12,19052759955,Marketplace,24,24042910,84150,marketplace
2021-12-12,19062628555,Marketplace,24,39956101,194730,marketplace
2021-12-12,19043910802,Marketplace,24,30614705,186600,marketplace
2021-12-12,19043814805,Marketplace,24,39873640,897000,marketplace
2021-12-12,19052330847,Marketplace,24,57013548,267937,marketplace
2021-12-12,19053615984,Marketplace,24,46183542,73700,marketplace
2021-12-12,19066416182,Marketplace,24,42116909,12654,marketplace
2021-12-12,19044320873,Marketplace,24,57013548,514400,marketplace
2021-12-12,19047266596,Marketplace,24,53755716,1004510,marketplace
2021-12-12,19040634536,Marketplace,24,41189950,146600,marketplace
2021-12-12,19061271613,Marketplace,24,49891500,46792,marketplace
2021-12-12,19052335799,Marketplace,24,47270990,120700,marketplace
2021-12-12,19064342738,Marketplace,24,59573111,51900,marketplace
2021-12-12,19056551904,Marketplace,24,42392159,369108,marketplace
2021-12-12,19059637444,Marketplace,24,45430210,88800,marketplace
2021-12-12,19045811320,Marketplace,24,41730739,152000,marketplace
2021-12-12,19052768177,Marketplace,24,38995679,1003300,marketplace
2021-12-12,19044322251,Marketplace,24,49074488,4168310,marketplace
2021-12-12,19067280564,Marketplace,24,624465,6000,marketplace
2021-12-12,19051250723,Marketplace,24,27786041,1000,marketplace
2021-12-12,19064340511,Marketplace,24,44075024,574125,marketplace
2021-12-12,19060341348,Marketplace,24,48193020,61800,marketplace
2021-12-12,19064077146,Marketplace,24,51313272,161670,marketplace
2021-12-12,19061639145,Marketplace,24,59000577,154900,marketplace
2021-12-12,19052766274,Marketplace,24,44075024,718700,marketplace
2021-12-12,19040903847,Marketplace,24,38563308,486000,marketplace
2021-12-12,19062633269,Marketplace,24,44530219,433300,marketplace
2021-12-12,19066117593,Marketplace,24,11965822,59000,marketplace
2021-12-12,19050671647,Marketplace,24,50623184,602800,marketplace
2021-12-12,19047665923,Marketplace,24,55200938,132000,marketplace
2021-12-12,19051249036,Marketplace,24,27786041,1000,marketplace
2021-12-12,19050061204,Marketplace,24,49962325,128870,marketplace
2021-12-12,19046790505,Marketplace,24,45430210,61900,marketplace
2021-12-12,19049125691,Marketplace,24,41815730,230100,marketplace
2021-12-12,19065452510,Marketplace,24,40631489,48900,marketplace
2021-12-12,19048455572,Marketplace,24,46183542,45900,marketplace
2021-12-12,19066114834,Marketplace,24,46301425,198000,marketplace
2021-12-12,19063859301,Marketplace,24,40746379,261921,marketplace
2021-12-12,19056950964,Marketplace,24,39474198,143700,marketplace
2021-12-12,19044320297,Marketplace,24,40193919,734000,marketplace
2021-12-12,19044094670,Marketplace,24,27147134,102460,marketplace
2021-12-12,19051860192,Marketplace,24,46340763,1200,marketplace
2021-12-12,19060149306,Marketplace,24,53517814,173423,marketplace
2021-12-12,19047261682,Marketplace,24,12384092,44400,marketplace
2021-12-12,19060529307,Marketplace,24,61270656,4000,marketplace
2021-12-12,19067153874,Marketplace,24,33594384,80000,marketplace
2021-12-12,19050487516,Marketplace,24,27786041,156135,marketplace
2021-12-12,19061642713,Marketplace,24,27786041,36900,marketplace
2021-12-12,19053853897,Marketplace,24,53096461,2500,marketplace
2021-12-12,19045581016,Marketplace,24,33579748,235997,marketplace
2021-12-12,19043371769,Marketplace,24,39619396,597606,marketplace
2021-12-12,19066414481,Marketplace,24,11965822,49000,marketplace
2021-12-12,19050062609,Marketplace,24,49962325,131700,marketplace
2021-12-12,19043917762,Marketplace,24,30614705,156600,marketplace
2021-12-12,19048454369,Marketplace,24,30655564,74500,marketplace
2021-12-12,19053484418,Marketplace,24,38995679,117600,marketplace
2021-12-12,19050063415,Marketplace,24,49962325,131700,marketplace
2021-12-12,19045586089,Marketplace,24,8375713,171020,marketplace
2021-12-12,19060154958,Marketplace,24,36873195,12900,marketplace
2021-12-12,19047423579,Marketplace,24,44346464,380757,marketplace
2021-12-12,19047263584,Marketplace,24,55200938,49975,marketplace
2021-12-12,19052489275,Marketplace,24,61270656,4000,marketplace
2021-12-12,19048961784,Marketplace,24,19678409,285451,marketplace
2021-12-12,19043369724,Marketplace,24,39974280,294420,marketplace
2021-12-12,19053849957,Marketplace,24,50705019,161900,marketplace
2021-12-12,19058070543,Marketplace,24,38422175,305000,marketplace
2021-12-12,19060150072,Marketplace,24,45430210,58000,marketplace
2021-12-12,19046793994,Marketplace,24,39314846,84175,marketplace
2021-12-12,19040635405,Marketplace,24,48902464,705000,marketplace
2021-12-12,19044521457,Marketplace,24,38806613,3800,marketplace
2021-12-12,19046794851,Marketplace,24,54660666,48900,marketplace
2021-12-12,19049560440,Marketplace,24,39956101,153700,marketplace
2021-12-12,19040630913,Marketplace,24,44170373,275000,marketplace
2021-12-12,19054141781,Marketplace,24,53517814,215200,marketplace
2021-12-12,19044772780,Marketplace,24,55225908,698700,marketplace
2021-12-12,19064581325,Marketplace,24,25575368,67159,marketplace
2021-12-12,19053204542,Marketplace,24,38995679,34700,marketplace
2021-12-12,19064341398,Marketplace,24,39778446,236300,marketplace
2021-12-12,19059391452,Marketplace,24,41567443,246340,marketplace
2021-12-12,19058842048,Coffee chains and Milk tea,10,35745039,12000,Coffee chains and Milk tea
2021-12-12,19052783479,Coffee chains and Milk tea,10,56203756,64000,Coffee chains and Milk tea
2021-12-12,19049859290,Cashin Bank,20,53459479,85055,Coffee chains and Milk tea
2021-12-12,19055690454,Coffee chains and Milk tea,20,56167594,28209,Coffee chains and Milk tea
2021-12-12,19049143593,Coffee chains and Milk tea,20,53459479,105055,Coffee chains and Milk tea
2021-12-12,19061357914,Coffee chains and Milk tea,20,18671367,64000,Coffee chains and Milk tea
2021-12-12,19050080304,Airtime,30,3560552,10000,data
2021-12-12,19050011609,Airtime,30,49954001,10000,data
2021-12-12,19059198944,Airtime,30,42191747,20000,data
2021-12-12,19061707617,Airtime,30,44944377,28000,data
2021-12-12,19050462190,Airtime,30,49611114,42000,data
2021-12-12,19044487212,Airtime,30,48472743,1000,data
2021-12-12,19050009411,Airtime,30,44241999,10000,data
2021-12-12,19060487628,Cashin Bank,30,3961871,10000,data
2021-12-12,19064186868,Airtime,30,56036604,5000,data
2021-12-12,19050699489,Airtime,30,43056493,14000,data
2021-12-12,19062906746,Airtime,30,51759026,14000,data
2021-12-12,19053531853,Airtime,30,7752869,10000,data
2021-12-12,19064762845,Airtime,30,32025848,42000,data
2021-12-12,19056863030,Airtime,30,48366588,2000,data
2021-12-12,19058091187,Airtime,30,42528909,10000,data
2021-12-12,19050224780,Airtime,30,49611114,42000,data
2021-12-12,19049684596,Cashin Bank,30,3560552,10000,data
2021-12-12,19056569307,Airtime,30,48472743,1000,data
2021-12-12,19064950028,Cashin Bank,30,32025848,22000,data
2021-12-12,19053363265,Airtime,30,22090975,5000,data
2021-12-12,19056909653,Airtime,30,42006595,42000,data
2021-12-12,19057115508,Airtime,43,40320533,7800,data
2021-12-12,19051767576,Airtime,43,43664307,1000,data
2021-12-12,19050226843,Airtime,43,53459479,60000,data
2021-12-12,19050313448,Cashin Bank,43,53459479,45000,data
2021-12-12,19050584309,Airtime,43,35758286,60000,data
2021-12-12,19053533878,Airtime,43,39880131,13000,data
2021-12-12,19062276278,Airtime,43,39335821,60000,data
2021-12-12,19053400934,Coffee chains and Milk tea,20,29532091,63227,Coffee chains and Milk tea
2021-12-12,19047437871,Coffee chains and Milk tea,20,35044670,37936,Coffee chains and Milk tea
2021-12-12,19062444624,Airtime,41,43590530,7000,data
2021-12-12,19060237312,Airtime,41,39192567,10000,data
2021-12-12,19047893576,Airtime,41,44377618,10000,data
2021-12-12,19044884787,Airtime,41,57940933,15000,data
2021-12-12,19048100881,Airtime,41,43297213,10000,data
2021-12-12,19055060085,Airtime,41,59394284,15000,data
2021-12-12,19059109464,Airtime,41,47087212,30000,data
2021-12-12,19065128506,Airtime,41,30006709,10000,data
2021-12-12,19050579809,Airtime,41,40295214,10000,data
2021-12-12,19060816872,Airtime,41,52119911,10000,data
2021-12-12,19059684369,Airtime,41,48370036,25000,data
2021-12-12,19060007413,Airtime,41,50603419,10000,data
2021-12-12,19062052370,Cashin Bank,41,43617939,30000,data
2021-12-12,19048099205,Airtime,41,45482938,10000,data
2021-12-12,19046377413,Airtime,41,46568209,15000,data
2021-12-12,19043993084,Airtime,41,44348260,10000,data
2021-12-12,19055200260,Airtime,41,49832885,15000,data
2021-12-12,19045157763,Airtime,41,55515968,7000,data
2021-12-12,19058109072,Airtime,41,37659628,10000,data
2021-12-12,19054513339,Airtime,41,42355482,25000,data
2021-12-12,19054940725,Cashin Bank,41,8332769,15000,data
2021-12-12,19047176850,Airtime,41,59305566,15000,data
2021-12-12,19066065154,Airtime,41,56552686,10000,data
2021-12-12,19043890806,Airtime,41,42837824,10000,data
2021-12-12,19061849684,Airtime,41,48541434,15000,data
2021-12-12,19058698967,Airtime,41,40584267,15000,data
2021-12-12,19049517454,Airtime,41,39438306,15000,data
2021-12-12,19062268768,Airtime,41,20904319,10000,data
2021-12-12,19052701683,Airtime,41,50884848,10000,data
2021-12-12,19055858318,Airtime,41,34503457,55000,data
2021-12-12,19054394810,Airtime,41,55266559,3000,data
2021-12-12,19047723371,Airtime,41,46532882,7000,data
2021-12-12,19054267517,Cashin Bank,41,42355482,25000,data
2021-12-12,19047725513,Airtime,41,55353429,15000,data
2021-12-12,19062444824,Airtime,41,43590530,7000,data
2021-12-12,19056066312,Cashin Bank,41,34503457,55000,data
2021-12-12,19044884069,Airtime,41,48014671,120000,data
2021-12-12,19055044273,Airtime,41,28052370,15000,data
2021-12-12,19060199912,Airtime,41,49305788,10000,data
2021-12-12,19065356878,Airtime,41,56552686,10000,data
2021-12-12,19061984444,Airtime,41,43617939,30000,data
2021-12-12,19060320926,Airtime,41,36123888,10000,data
2021-12-12,19054477356,Airtime,41,23541920,10000,data
2021-12-12,19055815520,Cashin Bank,41,31070124,120000,data
2021-12-12,19051457699,Airtime,41,43617939,15000,data
2021-12-12,19048601719,Airtime,41,12280683,10000,data
2021-12-12,19055598400,Airtime,41,56552686,10000,data
2021-12-12,19054517963,Airtime,41,8332769,15000,data
2021-12-12,19056408734,Airtime,41,31070124,120000,data
2021-12-12,19049553745,Airtime,41,35470932,3000,data
2021-12-12,19056416053,Airtime,41,57940933,90000,data
2021-12-12,19059555546,Cashin Bank,41,48370036,12500,data
2021-12-12,19046819166,Cashin Bank,41,46568209,15000,data
2021-12-12,19063525323,Airtime,41,19450536,3000,data
2021-12-12,19058317525,Airtime,41,40911261,15000,data
2021-12-12,19055531434,Airtime,41,53290197,10000,data
2021-12-12,19047578066,Airtime,30,41068874,10000,data
2021-12-12,19057956151,Cashin Bank,30,52573289,10000,data
2021-12-12,19058112365,Airtime,30,52573289,20000,data
2021-12-12,19043601098,Airtime,30,57368631,10000,data
2021-12-13,19089647873,Supermarket,3,38907116,81800,supermarket
2021-12-13,19083068455,Supermarket,3,44123172,785899,supermarket
2021-12-13,19071839238,CVS,18,4388433,28000,cvs
2021-12-13,19084042834,CVS,18,44885398,12000,cvs
2021-12-13,19075365054,Marketplace,37,38432088,210000,marketplace
2021-12-13,19074222216,Marketplace,37,38432088,314000,marketplace
2021-12-13,19072322683,Marketplace,37,45326351,67000,marketplace
2021-12-13,19080746745,Marketplace,37,4762521,295500,marketplace
2021-12-13,19069998837,Marketplace,37,43160536,48000,marketplace
2021-12-13,19089883931,Marketplace,37,51063873,1154000,marketplace
2021-12-13,19066591812,Marketplace,37,56167594,199000,marketplace
2021-12-13,19080586905,Marketplace,37,38432088,122000,marketplace
2021-12-13,19090399961,Marketplace,37,39340239,765000,marketplace
2021-12-13,19091523573,Marketplace,37,37381541,38000,marketplace
2021-12-13,19067681478,CVS,1,39287223,17000,cvs
2021-12-13,19089390760,CVS,1,42006595,36000,cvs
2021-12-13,19084956709,Supermarket,2,38304303,9000,supermarket
2021-12-13,19078938855,Supermarket,9,48863347,1213610,supermarket
2021-12-13,19084294790,supermarket,9,46022523,155000,supermarket
2021-12-13,19079135330,supermarket,9,41338803,572500,supermarket
2021-12-13,19077243274,Supermarket,9,40376095,150000,supermarket
2021-12-13,19079133703,supermarket,9,41338803,262740,supermarket
2021-12-13,19069277990,Coffee chains and Milk tea,19,39090264,25000,Coffee chains and Milk tea
2021-12-13,19078875264,Cashin Chain,28,35056283,3500000,cvs
2021-12-13,19072429327,Cashin Chain,28,55096648,500000,cvs
2021-12-13,19068287563,CVS,28,52853477,130000,cvs
2021-12-13,19065312831,Cashin Chain,28,48272016,500000,cvs
2021-12-13,19091039479,CVS,28,28057457,71000,cvs
2021-12-13,19076053309,Cashin Chain,28,14854145,5000000,cvs
2021-12-13,19088181967,Cashin Chain,28,44256869,199000,cvs
2021-12-13,19088608642,Cashin Chain,28,44932168,200000,cvs
2021-12-13,19082179836,Cashin Chain,28,59536533,1050000,cvs
2021-12-13,19072697610,Cashin Chain,28,56029774,2065000,cvs
2021-12-13,19085220566,Cashin Chain,28,60529601,1200000,cvs
2021-12-13,19078876332,Cashin Chain,28,52760440,150000,cvs
2021-12-13,19079788835,Cashin Chain,28,14854145,4500000,cvs
2021-12-13,19074258640,Cashin Chain,28,56029774,5000000,cvs
2021-12-13,19083199839,Cashin Chain,28,18745590,500000,cvs
2021-12-13,19061476624,Cashin Chain,28,40898838,200000,cvs
2021-12-13,19070110251,Cashin Chain,28,40898838,150000,cvs
2021-12-13,19061476161,Cashin Chain,28,41285258,1500000,cvs
2021-12-13,19084294974,CVS,28,47668702,8000,cvs
2021-12-13,19080581010,CVS,28,55200938,123000,cvs
2021-12-13,19061477470,Cashin Chain,28,40898838,100000,cvs
2021-12-13,19075361543,Coffee chains and Milk tea,32,56215299,199411,Coffee chains and Milk tea
2021-12-13,19083787626,Coffee chains and Milk tea,32,45463169,117000,Coffee chains and Milk tea
2021-12-13,19078725449,Coffee chains and Milk tea,32,53291773,26750,Coffee chains and Milk tea
2021-12-13,19079430822,CVS,8,44097952,82000,cvs
2021-12-13,19072134252,CVS,8,39888503,10000,cvs
2021-12-13,19082610755,CVS,8,49686091,51000,cvs
2021-12-13,19076479483,CVS,8,45449748,40000,cvs
2021-12-13,19087521162,CVS,8,42808238,25000,cvs
2021-12-13,19067737280,CVS,8,44450803,92000,cvs
2021-12-13,19070591020,CVS,8,41389748,30000,cvs
2021-12-13,19079131595,CVS,8,39873640,84000,cvs
2021-12-13,19088680228,CVS,8,624465,10000,cvs
2021-12-13,19071025510,CVS,8,56783361,71000,cvs
2021-12-13,19092101805,CVS,8,42006595,29000,cvs
2021-12-13,19079431443,CVS,8,44097952,18000,cvs
2021-12-13,19071716678,CVS,8,56783361,59000,cvs
2021-12-13,19087401004,CVS,9,36699094,76000,cvs
2021-12-13,19080583598,CVS,5,47433629,6001,cvs
2021-12-13,19084290444,CVS,5,47433629,12000,cvs
2021-12-13,19067948646,CVS,5,47433629,44999,cvs
2021-12-13,19067681947,CVS,5,47433629,11000,cvs
2021-12-13,19086206508,CVS,5,47433629,10001,cvs
2021-12-13,19084582352,CVS,5,51249641,9000,cvs
2021-12-13,19091039488,CVS,5,47433629,12000,cvs
2021-12-13,19069152862,CVS,5,47433629,12000,cvs
2021-12-13,19081542004,CVS,15,51320424,154000,cvs
2021-12-13,19090512735,CVS,15,41389748,9000,cvs
2021-12-13,19071844030,CVS,15,16738125,77000,cvs
2021-12-13,19081544558,CVS,15,51320424,18000,cvs
2021-12-13,19071219794,Supermarket,29,36473511,18900,supermarket
2021-12-13,19076658361,Supermarket,29,36473511,285500,supermarket
2021-12-13,19085990583,Supermarket,9,33393216,100600,supermarket
2021-12-13,19076946597,Supermarket,9,55837457,35696,supermarket
2021-12-13,19084295858,Supermarket,9,55837457,88992,supermarket
2021-12-13,19088683525,Supermarket,9,55837457,61000,supermarket
2021-12-13,19070550766,Coffee chains and Milk tea,20,21233335,37936,Coffee chains and Milk tea
2021-12-13,19078522774,Marketplace,24,45313285,86018,marketplace
2021-12-13,19084750993,Marketplace,24,30614705,189040,marketplace
2021-12-13,19070171039,Marketplace,24,51313272,55900,marketplace
